total/epochs,rollout/Q_mean,obs_rms_std,total/steps,reference_action_std,reference_actor_Q_std,train/param_noise_distance,obs_rms_mean,rollout/return,rollout/episodes,total/duration,reference_Q_std,train/loss_critic,total/episodes,reference_perturbed_action_std,reference_actor_Q_mean,rollout/return_history,total/steps_per_second,train/loss_actor,rollout/episode_steps,rollout/actions_mean,reference_Q_mean,reference_action_mean,param_noise_stddev,rollout/actions_std,reference_perturbed_action_mean
389,180.05982971191406,2.9023735523223877,778000,0.7442353367805481,80.72406768798828,0.17979387938976288,0.1784176528453827,1647.061278015771,778.0,3395.914628267288,79.65632629394531,63.70799255371094,778.0,0.7899464964866638,153.75930786132812,2349.595024181277,229.09880994180418,-226.32046508789062,1000.0,0.06601487100124359,151.17291259765625,-0.3852485418319702,0.017297050171870294,0.7847898602485657,-0.22283029556274414
390,180.23158264160156,2.9016504287719727,780000,0.7402012944221497,79.98875427246094,0.22845858335494995,0.17852385342121124,1649.6556332869889,780.0,3405.100512266159,78.07098388671875,89.6372299194336,780.0,0.7526788115501404,153.85142517089844,2359.7582501815887,229.0681280009838,-226.3570098876953,1000.0,0.06588757038116455,150.63986206054688,-0.44130417704582214,0.017999379770019416,0.7846359014511108,-0.34824398159980774
391,180.40472412109375,2.901273727416992,782000,0.72270268201828,79.83847045898438,0.13466127216815948,0.1787073165178299,1652.5934095890482,782.0,3414.328289270401,78.61958312988281,40.076629638671875,782.0,0.7360254526138306,155.12258911132812,2369.5793693336054,229.03480091748986,-226.0771942138672,1000.0,0.06587833911180496,152.99713134765625,-0.3406844139099121,0.017644720880324885,0.7845346927642822,-0.3409620523452759
392,180.57154846191406,2.9009292125701904,784000,0.821856677532196,78.54554748535156,0.24624629318714142,0.17879271507263184,1654.8628589362554,784.0,3423.551992893219,78.23139953613281,88.2912368774414,784.0,0.8767288327217102,156.26707458496094,2376.198053324541,229.00192596095124,-228.85768127441406,1000.0,0.0657418891787529,154.23757934570312,-0.18874645233154297,0.01695622994987775,0.7843449711799622,-0.1483660489320755
393,180.74908447265625,2.8997366428375244,786000,0.7845819592475891,80.3010025024414,0.1929934024810791,0.17883718013763428,1657.4477734028285,786.0,3432.676653146744,79.29451751708984,6.512005805969238,786.0,0.8245643377304077,156.73617553710938,2387.7707000196156,228.97583414373494,-229.0692596435547,1000.0,0.06545057892799377,154.67637634277344,-0.26272687315940857,0.017644720880324885,0.7841876149177551,-0.27154776453971863
394,180.92471313476562,2.8993773460388184,788000,0.658297061920166,79.68693542480469,0.22610697150230408,0.17895245552062988,1660.2813243074256,788.0,3441.939628839493,79.1344985961914,100.43453979492188,788.0,0.6693596839904785,153.25140380859375,2395.8234905298746,228.94068024827249,-227.4654083251953,1000.0,0.06526199728250504,151.25137329101562,-0.39076152443885803,0.017644720880324885,0.7840941548347473,-0.4691099226474762
395,181.09812927246094,2.8989102840423584,790000,0.7261340022087097,81.0323257446289,0.20390237867832184,0.17907635867595673,1662.6528736832095,790.0,3451.1822316646576,79.44061279296875,92.68072509765625,790.0,0.6966391801834106,150.7404022216797,2398.7774252833633,228.90706632403706,-227.86434936523438,1000.0,0.06522449851036072,148.20001220703125,-0.2917187511920929,0.017999379770019416,0.7838886976242065,-0.34320560097694397
396,181.2746124267578,2.8983311653137207,792000,0.7704867124557495,84.83363342285156,0.16546526551246643,0.17913508415222168,1664.8387042979173,792.0,3460.299469947815,83.30339813232422,6.138801097869873,792.0,0.7801309823989868,152.59063720703125,2410.412312278115,228.88192391392766,-230.6584014892578,1000.0,0.06516657769680023,150.66015625,-0.11368600279092789,0.017999379770019416,0.7836627960205078,-0.1130848154425621
397,181.45175170898438,2.8973336219787598,794000,0.6803722977638245,85.41902160644531,0.2652435004711151,0.17920000851154327,1666.9679449902014,794.0,3469.501711368561,84.54936218261719,6.3471832275390625,794.0,0.6995359063148499,153.76791381835938,2412.2470164394813,228.85130662950533,-231.3667449951172,1000.0,0.06502442806959152,151.32078552246094,-0.3536410331726074,0.01662212523270047,0.783478319644928,-0.27636346220970154
398,181.62985229492188,2.8974316120147705,796000,0.722760021686554,85.01786041259766,0.2100839763879776,0.17936962842941284,1669.8538217186272,796.0,3478.769157886505,84.36681365966797,70.34809875488281,796.0,0.7566924095153809,154.67721557617188,2420.67358343207,228.8165623739181,-232.2969970703125,1000.0,0.06506117433309555,152.92266845703125,-0.3157385587692261,0.017297050171870294,0.78341144323349,-0.24695248901844025
399,181.81393432617188,2.8965017795562744,798000,0.6836571097373962,85.60404968261719,0.1868819296360016,0.179449662566185,1672.5451358772634,798.0,3487.923936367035,85.00484466552734,79.40168762207031,798.0,0.703845739364624,154.1116943359375,2430.869899618114,228.7893929336039,-230.4997100830078,1000.0,0.06494851410388947,151.80075073242188,-0.255420982837677,0.017644720880324885,0.7832819223403931,-0.28059375286102295
400,181.99014282226562,2.8961122035980225,800000,0.7306050658226013,86.04907989501953,0.19306248426437378,0.17956788837909698,1674.880623208813,800.0,3497.1507778167725,84.96306610107422,82.52265930175781,800.0,0.7277365922927856,156.11270141601562,2440.403255909044,228.75765182175817,-233.73358154296875,1000.0,0.06495210528373718,153.6228485107422,-0.19684875011444092,0.01695622994987775,0.783083975315094,-0.2920094132423401
401,182.16732788085938,2.895585775375366,802000,0.8116199970245361,86.3952865600586,0.16398820281028748,0.1796855479478836,1677.1544745037438,802.0,3506.4322974681854,86.2291030883789,47.790122985839844,802.0,0.8402836322784424,157.45413208007812,2441.8673500938626,228.7225110774513,-231.52508544921875,1000.0,0.06498527526855469,154.48324584960938,-0.283186137676239,0.01662212523270047,0.7828782796859741,-0.2550128996372223
402,182.3495330810547,2.8948559761047363,804000,0.6178312301635742,82.86023712158203,0.15900756418704987,0.17981284856796265,1680.2545200335974,804.0,3515.7038700580597,82.76607513427734,115.25662994384766,804.0,0.6225889325141907,159.27532958984375,2465.8365973993596,228.6882029079208,-232.98715209960938,1000.0,0.06485005468130112,157.31419372558594,-0.44688573479652405,0.017297050171870294,0.7827785015106201,-0.4896508455276489
403,182.52685546875,2.893770933151245,806000,0.699774444103241,82.19894409179688,0.20186051726341248,0.17986322939395905,1682.488918900336,806.0,3524.810495376587,81.65485382080078,41.756317138671875,806.0,0.657444417476654,159.28326416015625,2471.93909821095,228.66477532826565,-233.76986694335938,1000.0,0.0646917074918747,156.91075134277344,-0.32500573992729187,0.017644720880324885,0.7826000452041626,-0.40081658959388733
404,182.70120239257812,2.8934624195098877,808000,0.7102006673812866,82.28484344482422,0.16288141906261444,0.17994318902492523,1684.6975044384692,808.0,3534.0762045383453,81.09089660644531,61.95717239379883,808.0,0.8232712745666504,160.53787231445312,2476.4743465126994,228.63117636297508,-234.34661865234375,1000.0,0.0645492747426033,157.22735595703125,-0.34318840503692627,0.017999379770019416,0.7824521660804749,-0.3778120279312134
405,182.87403869628906,2.8928701877593994,810000,0.7613546848297119,83.90554809570312,0.2555745244026184,0.17998959124088287,1686.5387129505739,810.0,3543.32270860672,82.9363784790039,59.668426513671875,810.0,0.7955766320228577,158.62136840820312,2488.525025916667,228.5989921359724,-234.0894775390625,1000.0,0.0644456222653389,156.72903442382812,-0.31020280718803406,0.017999379770019416,0.7823207974433899,-0.0852741077542305
406,183.05279541015625,2.891768455505371,812000,0.7730281352996826,86.8482666015625,0.16177242994308472,0.1800442934036255,1688.9148737284247,812.0,3552.4775388240814,85.80975341796875,62.276676177978516,812.0,0.705852746963501,157.467529296875,2496.0123497603754,228.57287375525055,-233.2420654296875,1000.0,0.0643567368388176,155.34288024902344,-0.15730740129947662,0.01662212523270047,0.7821541428565979,-0.29644060134887695
407,183.2217559814453,2.8914127349853516,814000,0.7589123249053955,85.66297912597656,0.17493194341659546,0.18018123507499695,1690.4887778831576,814.0,3561.7045798301697,85.26665496826172,95.56554412841797,814.0,0.6413452625274658,157.71011352539062,2499.5558886041954,228.54225603371447,-233.81304931640625,1000.0,0.06433887779712677,155.3092803955078,-0.18238596618175507,0.016294603698363365,0.7819682359695435,-0.3935902416706085
408,183.4006805419922,2.8903729915618896,816000,0.662659227848053,83.42669677734375,0.19506427645683289,0.1802225410938263,1692.7768761809702,816.0,3570.974866628647,82.2802734375,97.8942642211914,816.0,0.7507631778717041,156.402587890625,2505.2903598283106,228.50902918014225,-232.02455139160156,1000.0,0.06415525078773499,154.8548583984375,-0.4755004644393921,0.0156587938752642,0.78179532289505,-0.42638829350471497
409,183.57652282714844,2.8902246952056885,818000,0.7442955374717712,82.2313232421875,0.2936999797821045,0.18032029271125793,1695.2985300366774,818.0,3580.1783690452576,81.66399383544922,22.926712036132812,818.0,0.7373311519622803,159.26998901367188,2512.075350081058,228.48023636826224,-235.7755126953125,1000.0,0.06409288197755814,157.0417022705078,-0.3577907383441925,0.015973535632157008,0.7816892266273499,-0.4014129638671875
410,183.75701904296875,2.8894834518432617,820000,0.7715431451797485,83.11529541015625,0.23638631403446198,0.18044766783714294,1697.8840793799463,820.0,3589.3717761039734,81.69828796386719,113.47449493408203,820.0,0.8169694542884827,160.88026428222656,2517.455852564747,228.45223374717008,-234.56320190429688,1000.0,0.06405981630086899,157.9691162109375,-0.3837784230709076,0.0156587938752642,0.7815721035003662,-0.3423708379268646
411,183.9378662109375,2.888728380203247,822000,0.7914795279502869,83.71735382080078,0.1990194171667099,0.18054266273975372,1700.2006944541392,822.0,3598.671642780304,82.40790557861328,42.87663650512695,822.0,0.7845141887664795,161.86148071289062,2525.177252373577,228.41761671952088,-236.3376922607422,1000.0,0.06400594860315323,159.77450561523438,-0.26214054226875305,0.015973535632157008,0.7814372777938843,-0.3276958763599396
412,184.11724853515625,2.888186454772949,824000,0.7194571495056152,83.0239028930664,0.19026142358779907,0.1806456595659256,1702.66898386931,824.0,3608.0100388526917,82.54888153076172,85.04582214355469,824.0,0.7359521985054016,159.3209228515625,2527.413005270272,228.38073927921306,-237.92579650878906,1000.0,0.06389450281858444,157.46630859375,-0.3835632801055908,0.01662212523270047,0.7812970876693726,-0.41426944732666016
413,184.28201293945312,2.8882992267608643,826000,0.6487263441085815,83.70014953613281,0.24176669120788574,0.18071943521499634,1703.9279658217006,826.0,3617.239716053009,81.94245910644531,59.490943908691406,826.0,0.7428105473518372,158.47726440429688,2522.893916632906,228.350915294411,-236.3793487548828,1000.0,0.06377255171537399,155.72885131835938,-0.3791961669921875,0.0156587938752642,0.7811830043792725,-0.3253419101238251
414,184.4622344970703,2.8872597217559814,828000,0.7097460031509399,84.79712677001953,0.3397744297981262,0.18079836666584015,1706.1866053945942,828.0,3626.5671389102936,83.82764434814453,45.88361358642578,828.0,0.7243511080741882,157.79965209960938,2527.073303558557,228.31508925236565,-236.29476928710938,1000.0,0.06356196850538254,155.50454711914062,-0.26144689321517944,0.017644720880324885,0.7810598015785217,-0.1476876437664032
415,184.63087463378906,2.8868906497955322,830000,0.7879986763000488,86.9960708618164,0.18149423599243164,0.1808849424123764,1707.7778217726993,830.0,3635.8671839237213,86.38867950439453,6.9532647132873535,830.0,0.7968837022781372,157.78900146484375,2527.753649665803,228.28116595400175,-236.10008239746094,1000.0,0.06358709931373596,155.3981475830078,-0.14311088621616364,0.01695622994987775,0.7809551358222961,-0.10939817875623703
416,184.8092498779297,2.886715888977051,832000,0.6811279058456421,85.65544128417969,0.25330665707588196,0.1810097098350525,1710.6062984330538,832.0,3645.0949051380157,85.03441619873047,78.97122955322266,832.0,0.6446444988250732,159.51759338378906,2535.456210702156,228.25194450417132,-236.33616638183594,1000.0,0.06345593929290771,156.912353515625,-0.5258486270904541,0.017297050171870294,0.7808619737625122,-0.5457318425178528
417,184.98365783691406,2.8859615325927734,834000,0.6603464484214783,84.57447814941406,0.19777964055538177,0.18105781078338623,1712.3760634284017,834.0,3654.3032400608063,84.05606079101562,61.825435638427734,834.0,0.7597857713699341,162.29031372070312,2533.4278374445894,228.22408136718357,-237.84103393554688,1000.0,0.0632622018456459,160.337158203125,-0.3275057375431061,0.017297050171870294,0.7807639241218567,-0.22357158362865448
418,185.15347290039062,2.88573956489563,836000,0.7063779830932617,84.92922973632812,0.17985568940639496,0.18111552298069,1713.7219063984944,836.0,3663.6480338573456,84.02969360351562,105.779296875,836.0,0.7243664860725403,162.53182983398438,2528.8271169486075,228.1878587337443,-238.51556396484375,1000.0,0.06330066919326782,160.84405517578125,-0.25913941860198975,0.017999379770019416,0.7806580662727356,-0.35948339104652405
419,185.33303833007812,2.884937047958374,838000,0.7831765413284302,81.07977294921875,0.222004696726799,0.18122580647468567,1716.2363570122093,838.0,3672.9850883483887,78.7340316772461,28.633813858032227,838.0,0.8136677145957947,155.38458251953125,2536.955117315865,228.15230115100167,-238.26763916015625,1000.0,0.06320618093013763,151.53811645507812,-0.23877167701721191,0.016294603698363365,0.780502200126648,-0.0841587707400322
420,185.51651000976562,2.8839988708496094,840000,0.7171199321746826,84.3861312866211,0.23396453261375427,0.18131029605865479,1718.5814171980667,840.0,3682.174335002899,83.88310241699219,42.907989501953125,840.0,0.6362079977989197,161.83566284179688,2543.738557699835,228.1260808362401,-240.41456604003906,1000.0,0.06314534693956375,159.00009155273438,-0.41999873518943787,0.0156587938752642,0.7803135514259338,-0.523670494556427
421,185.69918823242188,2.883397340774536,842000,0.6773258447647095,83.84062194824219,0.19561831653118134,0.18142500519752502,1720.8892316705912,842.0,3691.4904289245605,82.6249771118164,27.87647247314453,842.0,0.7073709964752197,164.2141571044922,2547.216832942392,228.09215307793696,-241.37437438964844,1000.0,0.063163161277771,161.97605895996094,-0.2973732650279999,0.016294603698363365,0.7801445126533508,-0.2072092741727829
422,185.88633728027344,2.8829612731933594,844000,0.7482609748840332,85.69873809814453,0.19651302695274353,0.1815716028213501,1723.3964126781752,844.0,3700.858337163925,85.0531997680664,6.992527008056641,844.0,0.8149422407150269,165.01959228515625,2552.649305894367,228.05520317397009,-244.09637451171875,1000.0,0.06327029317617416,163.05435180664062,-0.33928564190864563,0.01662212523270047,0.7799593210220337,-0.36483025550842285
423,186.0835418701172,2.8819241523742676,846000,0.5553406476974487,85.56787109375,0.16144046187400818,0.18172849714756012,1726.1217817100724,846.0,3710.0750584602356,85.68085479736328,34.74360275268555,846.0,0.7154121994972229,167.53536987304688,2556.5857659476264,228.02773169530133,-244.81015014648438,1000.0,0.06337253004312515,165.11318969726562,-0.5654103755950928,0.015973535632157008,0.7797802090644836,-0.4251507818698883
424,186.2588653564453,2.8820273876190186,848000,0.6651955842971802,81.82296752929688,0.14145676791667938,0.18182586133480072,1727.6299376572076,848.0,3719.3212020397186,80.75405883789062,135.13558959960938,848.0,0.7355812788009644,165.22506713867188,2554.89154243278,227.99859273647758,-243.8193359375,1000.0,0.0634908527135849,162.9683837890625,-0.23347997665405273,0.01695622994987775,0.7796658277511597,-0.17944179475307465
425,186.43943786621094,2.8823699951171875,850000,0.6815004348754883,84.3270492553711,0.1665644496679306,0.1819646805524826,1729.4916885900825,850.0,3728.6459052562714,83.4466552734375,25.067337036132812,850.0,0.6408166289329529,165.76837158203125,2554.65589682888,227.9647951557307,-244.24249267578125,1000.0,0.06362920254468918,163.4781494140625,-0.43459784984588623,0.016294603698363365,0.7795515060424805,-0.41990217566490173
426,186.6378936767578,2.8816468715667725,852000,0.7333841919898987,83.93130493164062,0.16079813241958618,0.18209229409694672,1732.7677454515758,852.0,3737.9737269878387,83.80471801757812,49.6839714050293,852.0,0.8047655820846558,167.70779418945312,2566.3418462240597,227.9309760388725,-247.40695190429688,1000.0,0.06338637322187424,165.61891174316406,-0.310640424489975,0.015973535632157008,0.7794061303138733,-0.2282756119966507
427,186.819091796875,2.8816871643066406,854000,0.7576795220375061,82.84796142578125,0.2251279056072235,0.18217189610004425,1734.3933879161525,854.0,3747.178019762039,82.147705078125,108.70111083984375,854.0,0.7311728596687317,167.2346954345703,2570.9543185403077,227.90483811981593,-247.05992126464844,1000.0,0.0634336918592453,164.60496520996094,-0.21634669601917267,0.0156587938752642,0.7792383432388306,-0.29465851187705994
428,187.00900268554688,2.8809714317321777,856000,0.7426419258117676,84.65019989013672,0.17007231712341309,0.18225817382335663,1736.5325639490316,856.0,3756.4383890628815,83.39527130126953,27.688949584960938,856.0,0.7300155162811279,171.67367553710938,2574.9311489026973,227.8754264923659,-246.44703674316406,1000.0,0.06347709149122238,169.02978515625,-0.313477486371994,0.01662212523270047,0.7790588736534119,-0.34210142493247986
429,187.19491577148438,2.8805644512176514,858000,0.7839102149009705,84.88973236083984,0.24828951060771942,0.18234694004058838,1738.586883767254,858.0,3765.7573759555817,83.40082550048828,27.230443954467773,858.0,0.7566831707954407,170.97247314453125,2580.1498120506258,227.84261287738374,-246.85031127929688,1000.0,0.06338232010602951,167.94557189941406,-0.27123114466667175,0.01662212523270047,0.7789710164070129,-0.36818838119506836
430,187.38247680664062,2.8801767826080322,860000,0.6932129263877869,83.99405670166016,0.1987338364124298,0.1824551224708557,1741.0212276514314,860.0,3775.027806997299,83.30790710449219,129.56748962402344,860.0,0.7260780930519104,167.8632354736328,2587.4891498237916,227.81289144570673,-245.52774047851562,1000.0,0.06348966062068939,165.58302307128906,-0.48495516180992126,0.01662212523270047,0.7787886261940002,-0.47234687209129333
431,187.5695037841797,2.8796303272247314,862000,0.6871912479400635,85.83872985839844,0.15258637070655823,0.18251706659793854,1743.2407726490958,862.0,3784.2768018245697,85.07685852050781,107.9421157836914,862.0,0.7978596091270447,167.80078125,2593.727994683119,227.78460592110787,-246.78541564941406,1000.0,0.06336963176727295,165.52459716796875,-0.43048667907714844,0.01695622994987775,0.7787320017814636,-0.3420630991458893
432,187.75201416015625,2.8794164657592773,864000,0.7050591111183167,84.53955841064453,0.23964323103427887,0.18263830244541168,1745.5743798012995,864.0,3793.6498975753784,84.3505630493164,26.702619552612305,864.0,0.5972187519073486,167.43905639648438,2596.194453163026,227.74900777011743,-246.72308349609375,1000.0,0.06337565928697586,165.5958709716797,-0.22012019157409668,0.016294603698363365,0.7786288261413574,-0.46897396445274353
433,187.9308624267578,2.8794987201690674,866000,0.758662760257721,83.90304565429688,0.21190862357616425,0.18277353048324585,1747.4420742727364,866.0,3802.9384117126465,82.93541717529297,6.844717502593994,866.0,0.7030363082885742,169.57754516601562,2600.903993003769,227.71864969803664,-249.06053161621094,1000.0,0.06342428177595139,167.30172729492188,-0.26291850209236145,0.01662212523270047,0.7786458730697632,-0.22974538803100586
434,188.11058044433594,2.878676176071167,868000,0.6901336908340454,84.47266387939453,0.2075655311346054,0.18278981745243073,1748.5568173748215,868.0,3812.1519570350647,83.01998138427734,47.611305236816406,868.0,0.6149863004684448,171.7069091796875,2591.141223458108,227.6929172243949,-249.33267211914062,1000.0,0.06351418793201447,168.73541259765625,-0.40594780445098877,0.01662212523270047,0.7784455418586731,-0.48353686928749084
435,188.30479431152344,2.8780088424682617,870000,0.6505714058876038,85.7409896850586,0.18878713250160217,0.18288660049438477,1751.004242263367,870.0,3821.432893037796,85.42906188964844,112.16671752929688,870.0,0.5831400752067566,170.95816040039062,2599.335991062952,227.66329394009202,-250.05027770996094,1000.0,0.06344833225011826,168.88125610351562,-0.39415809512138367,0.0156587938752642,0.7782527208328247,-0.45365118980407715
436,188.496337890625,2.876830816268921,872000,0.6618926525115967,83.64337158203125,0.1562121957540512,0.18290771543979645,1752.862388269242,872.0,3830.7405862808228,82.90662384033203,30.59320640563965,872.0,0.7630769610404968,170.89187622070312,2603.584751603758,227.63222420305016,-248.17640686035156,1000.0,0.06328652054071426,168.67343139648438,-0.26508787274360657,0.015350253774398782,0.7780080437660217,-0.15457852184772491
437,188.67919921875,2.8767738342285156,874000,0.7181214094161987,86.06884765625,0.20914363861083984,0.18301931023597717,1754.5977375468512,874.0,3840.0411336421967,84.45244598388672,73.02899169921875,874.0,0.7554275989532471,170.79745483398438,2614.734584045642,227.60172862289883,-250.81517028808594,1000.0,0.0633213147521019,167.93545532226562,-0.26535916328430176,0.015973535632157008,0.7778966426849365,-0.010126481764018536
438,188.8611297607422,2.8765156269073486,876000,0.6740540862083435,84.6340103149414,0.2065718024969101,0.18304456770420074,1756.110581481474,876.0,3849.2766587734222,84.35081481933594,27.851486206054688,876.0,0.6870278716087341,171.10723876953125,2621.2103376446375,227.57522455638164,-251.9945831298828,1000.0,0.0632757768034935,168.59072875976562,-0.3685685098171234,0.016294603698363365,0.777779757976532,-0.35934463143348694
439,189.05776977539062,2.875474452972412,878000,0.7805428504943848,82.28785705566406,0.2308250516653061,0.18310315907001495,1758.325984615671,878.0,3858.5567185878754,81.49983978271484,69.73672485351562,878.0,0.7496228218078613,172.52813720703125,2623.9654019628924,227.54622104436075,-251.03648376464844,1000.0,0.06310147047042847,169.83160400390625,-0.284128338098526,0.01662212523270047,0.7776340246200562,-0.315107136964798
440,189.24746704101562,2.8750321865081787,880000,0.7347972393035889,82.2264633178711,0.1856580227613449,0.18314237892627716,1760.2429318771458,880.0,3867.858603954315,81.71025085449219,67.3761215209961,880.0,0.6811295747756958,176.18380737304688,2622.823860880368,227.5160728730698,-253.31178283691406,1000.0,0.0629674643278122,173.4364013671875,-0.3754841387271881,0.0156587938752642,0.777502715587616,-0.4406263530254364
441,189.44711303710938,2.873879909515381,882000,0.7820004820823669,85.05229187011719,0.1720854490995407,0.18315955996513367,1762.3149737430488,882.0,3877.058497428894,84.35907745361328,114.34339141845703,882.0,0.778350830078125,174.77915954589844,2620.337605427334,227.4920537270475,-252.75173950195312,1000.0,0.06274516135454178,172.32168579101562,-0.20690155029296875,0.01662212523270047,0.777364194393158,-0.20932410657405853
442,189.6427764892578,2.872853994369507,884000,0.7266058325767517,85.82864379882812,0.19568203389644623,0.18321944773197174,1764.3661429077254,884.0,3886.3576838970184,85.40155029296875,89.23182678222656,884.0,0.687171995639801,174.87002563476562,2622.8718892440493,227.46233669196786,-255.32679748535156,1000.0,0.06262916326522827,172.46856689453125,-0.2878960967063904,0.0156587938752642,0.7771749496459961,-0.33802148699760437
443,189.84625244140625,2.8719167709350586,886000,0.7609632015228271,85.76252746582031,0.17207995057106018,0.18332414329051971,1766.9970700960762,886.0,3895.676210165024,84.39781188964844,49.198360443115234,886.0,0.7961345911026001,177.2745819091797,2628.054542105004,227.43163245655583,-256.6662292480469,1000.0,0.06257682293653488,174.703369140625,-0.26652225852012634,0.015973535632157008,0.7769121527671814,-0.24997802078723907
444,190.04135131835938,2.870561122894287,888000,0.8105499744415283,88.19357299804688,0.3155045509338379,0.18341439962387085,1768.2822174121939,888.0,3904.975408554077,86.73188018798828,6.852437973022461,888.0,0.8337862491607666,179.1757354736328,2619.3292550777683,227.40220029421545,-257.77996826171875,1000.0,0.06286172568798065,176.9205780029297,-0.20692650973796844,0.015973535632157008,0.776758074760437,-0.16735272109508514
445,190.2429656982422,2.869645833969116,890000,0.7536599636077881,85.49774932861328,0.19693149626255035,0.18347474932670593,1770.32106177994,890.0,3914.2831332683563,84.58182525634766,102.44094848632812,890.0,0.8053264021873474,179.4265899658203,2620.89974774411,227.3724126994528,-257.4684143066406,1000.0,0.06279756128787994,177.03729248046875,-0.2667124569416046,0.01662212523270047,0.7765429615974426,-0.20535814762115479
446,190.44602966308594,2.8687963485717773,892000,0.7963162660598755,84.32649993896484,0.23401102423667908,0.18353696167469025,1772.6315695238673,892.0,3923.6132004261017,83.5992660522461,27.89077377319336,892.0,0.6988236308097839,179.47972106933594,2626.3510621133883,227.34147186147948,-258.90472412109375,1000.0,0.06270889937877655,177.4855499267578,-0.2635895907878876,0.016294603698363365,0.776362955570221,-0.35326048731803894
447,190.6497344970703,2.8685638904571533,894000,0.8196539282798767,83.68151092529297,0.21635030210018158,0.18365368247032166,1775.4643724365753,894.0,3933.0079221725464,83.04986572265625,79.79595947265625,894.0,0.8226576447486877,181.40029907226562,2636.9260063607817,227.30694107174978,-257.9779968261719,1000.0,0.06264042854309082,178.46055603027344,-0.26477569341659546,0.01662212523270047,0.776271641254425,-0.250434935092926
448,190.82357788085938,2.868727207183838,896000,0.7575755715370178,84.39219665527344,0.1295490711927414,0.18366463482379913,1775.4320236970896,896.0,3942.2702383995056,84.04685974121094,48.530696868896484,896.0,0.8113256096839905,183.75991821289062,2615.8345114456515,227.28020805690903,-260.75958251953125,1000.0,0.06284996122121811,181.81935119628906,-0.3285757601261139,0.016294603698363365,0.7761917114257812,-0.27520763874053955
449,191.02694702148438,2.8682923316955566,898000,0.7222263813018799,84.03659057617188,0.14879292249679565,0.18378423154354095,1777.9371249331907,898.0,3951.6039655208588,83.1175308227539,49.46207046508789,898.0,0.7380004525184631,183.95147705078125,2618.965197599491,227.24949358168666,-260.3528747558594,1000.0,0.06278786063194275,181.4996795654297,-0.35938549041748047,0.01662212523270047,0.776071310043335,-0.3338921368122101
450,191.22787475585938,2.86706805229187,900000,0.7402259707450867,81.8655014038086,0.204940065741539,0.1838155835866928,1779.798109998092,900.0,3961.0323915481567,79.90901184082031,95.98391723632812,900.0,0.7448341250419617,181.87615966796875,2619.138004312326,227.21349159385136,-258.8209228515625,1000.0,0.06262718141078949,177.6829833984375,-0.4415358603000641,0.015350253774398782,0.7759299278259277,-0.39537301659584045
451,191.43011474609375,2.8668816089630127,902000,0.7224937081336975,82.29264831542969,0.17933765053749084,0.18396690487861633,1782.4332120499566,902.0,3970.3959147930145,81.5071792602539,55.309913635253906,902.0,0.7517330646514893,181.0297393798828,2626.768687170585,227.18137418973828,-261.109619140625,1000.0,0.06275606155395508,178.27584838867188,-0.3892585337162018,0.015973535632157008,0.7758059501647949,-0.3997717797756195
452,191.63951110839844,2.8658151626586914,904000,0.7454745769500732,84.33665466308594,0.20685091614723206,0.18409550189971924,1785.051727557549,904.0,3979.688323497772,83.59465026855469,30.583534240722656,904.0,0.8011450171470642,181.7198486328125,2627.621276050122,227.15346693418164,-261.2315979003906,1000.0,0.06284389644861221,179.09805297851562,-0.3329184949398041,0.016294603698363365,0.7755600810050964,-0.2424827665090561
453,191.84495544433594,2.8648083209991455,906000,0.7376536726951599,83.52061462402344,0.24154259264469147,0.1841549128293991,1787.249311721469,906.0,3989.0667955875397,82.58898162841797,82.51174926757812,906.0,0.7597578763961792,180.4085693359375,2631.6180778598023,227.120789504493,-260.8773498535156,1000.0,0.06272641569375992,177.84422302246094,-0.3748556673526764,0.017297050171870294,0.7753291130065918,-0.3865208625793457
454,192.05857849121094,2.863814115524292,908000,0.6454737782478333,83.82616424560547,0.1486338973045349,0.18427693843841553,1790.1274694855588,908.0,3998.4469118118286,83.73019409179688,48.46577072143555,908.0,0.7756704092025757,180.47509765625,2642.0015870660445,227.08817198939755,-262.19024658203125,1000.0,0.06270935386419296,178.02688598632812,-0.44544610381126404,0.01662212523270047,0.7751140594482422,-0.2881662845611572
455,192.2681427001953,2.863072395324707,910000,0.7381038069725037,80.64398956298828,0.22674906253814697,0.18440905213356018,1793.0619742695735,910.0,4007.757987976074,79.90199279785156,120.93121337890625,910.0,0.7754565477371216,179.05239868164062,2655.9003909534727,227.05961855235472,-263.69573974609375,1000.0,0.06262053549289703,176.41159057617188,-0.32535961270332336,0.01662212523270047,0.7749389410018921,-0.3680969476699829
456,192.47781372070312,2.8622891902923584,912000,0.8088439106941223,81.24771118164062,0.22873514890670776,0.1845230758190155,1795.7065010089996,912.0,4017.0799782276154,80.09933471679688,30.62342071533203,912.0,0.7689891457557678,182.0144500732422,2662.8545145272674,227.03058065634667,-261.6639404296875,1000.0,0.06262469291687012,178.61019897460938,-0.26851651072502136,0.015973535632157008,0.7747420072555542,-0.33811283111572266
457,192.68798828125,2.861555337905884,914000,0.7570211887359619,80.0153579711914,0.21959136426448822,0.1846228986978531,1798.3641393908,914.0,4026.43017411232,79.33338165283203,56.44670486450195,914.0,0.7859108448028564,183.4471435546875,2676.469582063011,227.00008704397897,-263.853759765625,1000.0,0.06256861239671707,180.09664916992188,-0.41622817516326904,0.015350253774398782,0.7745813131332397,-0.38329219818115234
